bias_correction_dem,global_sd,races,adjusted_residual_mean,adjusted_residual_sd,margin_mae,margin_rmse,brier,binary_log_loss,margin_negative_log_likelihood,expected_calibration_error,root_mean_squared_calibration_error,maximum_calibration_error,coverage_50,coverage_error_50,absolute_coverage_error_50,coverage_80,coverage_error_80,absolute_coverage_error_80,coverage_95,coverage_error_95,absolute_coverage_error_95,mean_absolute_coverage_error,maximum_absolute_coverage_error,rank_brier,rank_binary_log_loss,rank_margin_negative_log_likelihood,rank_expected_calibration_error,rank_mean_absolute_coverage_error,average_rank,weighted_selection_score,pareto_optimal,recommended
-0.75,7.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07454127382979658,0.30776293328363363,4.172842578844176,0.040925613887962495,0.08584176539786917,0.41467990357289153,0.4358974358974359,-0.0641025641025641,0.0641025641025641,0.7008547008547008,-0.09914529914529924,0.09914529914529924,0.8589743589743589,-0.09102564102564104,0.09102564102564104,0.08475783475783479,0.09914529914529924,63.0,698.0,691.0,105.0,534.0,418.2,463.6666666666667,False,False
-0.75,7.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07446768939704894,0.3014865209418979,4.119282707091476,0.04132199189100282,0.08653652727380082,0.41271575057311893,0.46153846153846156,-0.038461538461538436,0.038461538461538436,0.7136752136752137,-0.08632478632478635,0.08632478632478635,0.8675213675213675,-0.08247863247863241,0.08247863247863241,0.06908831908831907,0.08632478632478635,55.0,672.0,663.0,108.0,402.0,380.0,427.1666666666667,False,False
-0.75,7.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07442199707798587,0.29606261659947813,4.073249570326943,0.04430741758669382,0.08777143364811218,0.41088066498590653,0.4700854700854701,-0.02991452991452992,0.02991452991452992,0.7264957264957265,-0.07350427350427358,0.07350427350427358,0.8675213675213675,-0.08247863247863241,0.08247863247863241,0.06196581196581197,0.08247863247863241,50.0,644.0,636.0,158.0,351.0,367.8,412.5,False,False
-0.75,7.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07440317736621964,0.2913882536263285,4.03371484683216,0.03764058915718062,0.08553551515394454,0.40916238487440537,0.47863247863247865,-0.021367521367521347,0.021367521367521347,0.7307692307692307,-0.06923076923076932,0.06923076923076932,0.8760683760683761,-0.07393162393162389,0.07393162393162389,0.05484330484330485,0.07393162393162389,45.0,615.0,609.0,58.0,283.0,322.0,369.8333333333333,False,False
-0.75,8.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07441033001879493,0.28737568060009994,3.999812901956779,0.0400013258882425,0.08696283293555727,0.4075501473497824,0.48717948717948717,-0.01282051282051283,0.01282051282051283,0.7521367521367521,-0.047863247863247915,0.047863247863247915,0.8803418803418803,-0.06965811965811963,0.06965811965811963,0.04344729344729346,0.06965811965811963,47.0,575.0,581.0,92.0,201.0,299.2,346.1666666666667,False,False
-0.75,8.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07444264263317543,0.28394966778567515,3.9708112513859777,0.043427861514378226,0.09320749392946569,0.40603446722643755,0.5085470085470085,0.008547008547008517,0.008547008547008517,0.7692307692307693,-0.03076923076923077,0.03076923076923077,0.8931623931623932,-0.05683760683760675,0.05683760683760675,0.032051282051282014,0.05683760683760675,53.0,513.0,550.0,143.0,83.0,268.4,315.3333333333333,False,False
-0.75,8.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07449936579970698,0.2810453621849839,3.9460870625504283,0.04685321120086472,0.09257030134709378,0.40460695361363536,0.5299145299145299,0.02991452991452992,0.02991452991452992,0.7777777777777778,-0.022222222222222254,0.022222222222222254,0.8974358974358975,-0.05256410256410249,0.05256410256410249,0.034900284900284885,0.05256410256410249,58.0,440.0,521.0,216.0,108.0,268.6,310.6666666666667,False,False
-0.75,8.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07457979379550353,0.2786065667468479,3.925108327388077,0.05374678004983376,0.10187144168168563,0.4032601570990149,0.5470085470085471,0.047008547008547064,0.047008547008547064,0.7991452991452992,-0.0008547008547008517,0.0008547008547008517,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.03205128205128205,0.04829059829059823,65.0,362.0,479.0,380.0,85.0,274.2,308.3333333333333,False,False
-0.75,9.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07468324987862358,0.27658435002100434,3.9074186776103397,0.05200289719139434,0.09375204837145101,0.30716005204057056,0.5555555555555556,0.05555555555555558,0.05555555555555558,0.811965811965812,0.011965811965811923,0.011965811965811923,0.905982905982906,-0.04401709401709397,0.04401709401709397,0.03717948717948716,0.05555555555555558,83.0,291.0,417.0,338.0,134.0,252.6,280.0,False,False
-0.75,9.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07480907535152397,0.2749359150662466,3.892625061297308,0.05151603473757164,0.09305250101271087,0.3035398466801081,0.5641025641025641,0.0641025641025641,0.0641025641025641,0.8162393162393162,0.01623931623931618,0.01623931623931618,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.03717948717948716,0.0641025641025641,93.0,228.0,355.0,333.0,134.0,228.6,249.66666666666666,True,False
-0.75,9.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07495662167657507,0.2736236731675316,3.8803876828651873,0.048577087734162194,0.08576920140596751,0.2990305192428354,0.5811965811965812,0.08119658119658124,0.08119658119658124,0.8205128205128205,0.02051282051282044,0.02051282051282044,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.04287749287749284,0.08119658119658124,108.0,179.0,283.0,251.0,193.0,202.8,216.16666666666666,True,False
-0.75,9.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07512524503515212,0.2726144804407907,3.8704117451848457,0.04465551850276691,0.07885679771926905,0.297784159868303,0.5897435897435898,0.08974358974358976,0.08974358974358976,0.8290598290598291,0.029059829059829068,0.029059829059829068,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.04857549857549855,0.08974358974358976,127.0,141.0,218.0,173.0,240.0,179.8,186.16666666666666,True,False
-0.75,10.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.0753143028205337,0.2718790048439115,3.8624406355249716,0.05350146675806744,0.08101184104978432,0.29659934196946947,0.594017094017094,0.09401709401709402,0.09401709401709402,0.8376068376068376,0.037606837606837584,0.037606837606837584,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.05284900284900281,0.09401709401709402,145.0,109.0,165.0,372.0,268.0,211.8,204.0,True,False
-0.75,10.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07552315164139584,0.271391198272146,3.856250275030616,0.04527652111752096,0.07406641442225853,0.295471634862207,0.6068376068376068,0.10683760683760679,0.10683760683760679,0.8461538461538461,0.0461538461538461,0.0461538461538461,0.9358974358974359,-0.014102564102564052,0.014102564102564052,0.05569800569800565,0.10683760683760679,170.0,94.0,115.0,180.0,286.0,169.0,160.0,True,False
-0.75,10.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.0757511464868053,0.27112785387676697,3.8516444110722343,0.042562668387337306,0.07313666598527921,0.2943970216111089,0.6111111111111112,0.11111111111111116,0.11111111111111116,0.8547008547008547,0.05470085470085462,0.05470085470085462,0.9358974358974359,-0.014102564102564052,0.014102564102564052,0.05997150997150994,0.11111111111111116,192.0,83.0,82.0,125.0,327.0,161.8,148.5,True,False
-0.75,10.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07599764076613856,0.2710682329331761,3.8484506776766705,0.05096499192312283,0.08892116467920873,0.32740924944946237,0.6282051282051282,0.1282051282051282,0.1282051282051282,0.8589743589743589,0.058974358974358876,0.058974358974358876,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06566951566951562,0.1282051282051282,219.0,78.0,51.0,322.0,370.0,208.0,181.83333333333334,True,False
-0.75,11.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07626198698965668,0.2711937488122649,3.84651728478507,0.05315111285038698,0.09146685598237289,0.3262923257640889,0.6282051282051282,0.1282051282051282,0.1282051282051282,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9444444444444444,-0.005555555555555536,0.005555555555555536,0.06709401709401708,0.1282051282051282,247.0,85.0,35.0,362.0,383.0,222.4,191.16666666666666,True,False
-0.75,11.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07654353789910302,0.27148769810928736,3.845710224779549,0.048507451816838944,0.089067858461753,0.3252243360557114,0.6367521367521367,0.1367521367521367,0.1367521367521367,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9444444444444444,-0.005555555555555536,0.005555555555555536,0.06994301994301992,0.1367521367521367,277.0,99.0,26.0,247.0,408.0,211.4,180.5,True,False
-0.75,11.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07684164789412531,0.27193503093238536,3.8459109064387187,0.05353420452591089,0.09350807333708887,0.3242021478500101,0.6410256410256411,0.14102564102564108,0.14102564102564108,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.06994301994301995,0.14102564102564108,305.0,112.0,29.0,375.0,417.0,247.6,211.16666666666666,False,False
-0.75,11.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07715567463083957,0.27252215387868867,3.847014143610144,0.05389502647716045,0.0913267103156585,0.32322288927577475,0.6538461538461539,0.15384615384615385,0.15384615384615385,0.8760683760683761,0.07606837606837602,0.07606837606837602,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.07763532763532761,0.15384615384615385,343.0,136.0,40.0,384.0,477.0,276.0,236.66666666666666,False,False
-0.75,12.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07748498069450264,0.27323676042826767,3.8489264394692375,0.05644662490969303,0.09533206384771702,0.32228392263424993,0.6623931623931624,0.16239316239316237,0.16239316239316237,0.8803418803418803,0.08034188034188028,0.08034188034188028,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08190883190883187,0.16239316239316237,372.0,160.0,56.0,446.0,509.0,308.6,266.5,False,False
-0.75,12.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07782893526987664,0.274067684439539,3.851564518059634,0.05913237795916425,0.09697648996849462,0.32138282110731164,0.6666666666666666,0.16666666666666663,0.16666666666666663,0.8803418803418803,0.08034188034188028,0.08034188034188028,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.0833333333333333,0.16666666666666663,413.0,194.0,80.0,489.0,522.0,339.6,296.3333333333333,False,False
-0.75,12.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.078186915751095,0.2750047731903966,3.8548540634817305,0.06180606848340966,0.09857314069455592,0.3205173481799283,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.09188034188034189,0.17948717948717952,443.0,231.0,109.0,537.0,576.0,379.2,334.1666666666667,False,False
-0.75,12.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07855830924817586,0.2760387770202657,3.8587286340755464,0.061039770044275826,0.09173194557689013,0.24762047491970118,0.688034188034188,0.18803418803418803,0.18803418803418803,0.8974358974358975,0.09743589743589742,0.09743589743589742,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.0975783475783476,0.18803418803418803,490.0,272.0,135.0,523.0,612.0,406.4,361.1666666666667,False,False
-0.75,13.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07894251396015714,0.27716125312199075,3.8631287245870687,0.06879272940594763,0.10730922212990403,0.35588999344578726,0.6965811965811965,0.19658119658119655,0.19658119658119655,0.8974358974358975,0.09743589743589742,0.09743589743589742,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.10185185185185186,0.19658119658119655,522.0,314.0,168.0,625.0,640.0,453.8,406.1666666666667,False,False
-0.75,13.25,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07933894039546581,0.2783644814340186,3.868000953889665,0.07139413193965975,0.1096680066281574,0.3584779132558031,0.7008547008547008,0.2008547008547008,0.2008547008547008,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.1047008547008547,0.2008547008547008,564.0,353.0,201.0,653.0,653.0,484.8,437.5,False,False
-0.75,13.5,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.07974701242883818,0.27964139091182744,3.873297359568811,0.0739814112290824,0.11098975514022064,0.3609768374401415,0.7051282051282052,0.20512820512820518,0.20512820512820518,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.10612535612535616,0.20512820512820518,596.0,396.0,234.0,684.0,670.0,516.0,469.0,False,False
-0.75,13.75,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.08016616819111128,0.2809854947277961,3.87897478373775,0.07655385038456783,0.11372679328649318,0.3633911547753099,0.7136752136752137,0.2136752136752137,0.2136752136752137,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11182336182336183,0.2136752136752137,626.0,436.0,274.0,699.0,695.0,546.0,500.6666666666667,False,False
-0.75,14.0,234,-0.8521243231426057,11.313899106042696,7.704127279114715,11.321810891604336,0.08059586079371124,0.2823908331722172,3.884994336965979,0.07911078506661703,0.11577251471390067,0.3657249791022795,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.9188034188034188,0.11880341880341871,0.11880341880341871,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11894586894586893,0.2222222222222222,655.0,482.0,309.0,713.0,724.0,576.6,532.0,False,False
-0.5,7.0,234,-1.1021243231426057,11.313899106042696,7.714289195386048,11.343366520871212,0.07437151459897688,0.30653218463751386,4.177827907023475,0.046092562154236294,0.08734799172936929,0.40057259059734623,0.4444444444444444,-0.05555555555555558,0.05555555555555558,0.6965811965811965,-0.1034188034188035,0.1034188034188035,0.8632478632478633,-0.08675213675213667,0.08675213675213667,0.08190883190883191,0.1034188034188035,41.0,694.0,694.0,198.0,515.0,428.4,472.6666666666667,False,False
-0.5,7.25,234,-1.1021243231426057,11.313899106042696,7.714289195386048,11.343366520871212,0.07429739152252897,0.30030444091284264,4.123930147391797,0.040636044821654844,0.08501483172544773,0.3990857635383552,0.46153846153846156,-0.038461538461538436,0.038461538461538436,0.7094017094017094,-0.09059829059829061,0.09059829059829061,0.8675213675213675,-0.08247863247863241,0.08247863247863241,0.07051282051282048,0.09059829059829061,33.0,667.0,667.0,102.0,420.0,377.8,426.0,False,False
-0.5,7.5,234,-1.1021243231426057,11.313899106042696,7.714289195386048,11.343366520871212,0.07425101423655003,0.2949261136341211,4.077592345096466,0.032514807352646564,0.07978476289996538,0.3976970419233966,0.47435897435897434,-0.02564102564102566,0.02564102564102566,0.7222222222222222,-0.07777777777777783,0.07777777777777783,0.8717948717948718,-0.07820512820512815,0.07820512820512815,0.060541310541310546,0.07820512820512815,25.0,639.0,640.0,17.0,335.0,331.2,382.6666666666667,False,False
-0.5,7.75,234,-1.1021243231426057,11.313899106042696,7.714289195386048,11.343366520871212,0.07423145181734875,0.29029455917803443,4.037781961600704,0.03196606756178968,0.0800658657588663,0.39639705573553763,0.4829059829059829,-0.01709401709401709,0.01709401709401709,0.7350427350427351,-0.06495726495726495,0.06495726495726495,0.8803418803418803,-0.06965811965811963,0.06965811965811963,0.05056980056980056,0.06965811965811963,22.0,606.0,613.0,14.0,256.0,302.2,354.0,False,False
-0.5,8.0,234,-1.1021243231426057,11.313899106042696,7.714289195386048,11.343366520871212,0.07423787137635289,0.28632229903693374,4.003629793844055,0.03157458691718601,0.07859424825419795,0.3951775878630821,0.48717948717948717,-0.01282051282051283,0.01282051282051283,0.7521367521367521,-0.047863247863247915,0.047863247863247915,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.04059829059829062,0.061111111111111116,23.0,562.0,583.0,10.0,180.0,271.6,323.5,False,False
-0.5,8.25,234,-1.1021243231426057,11.313899106042696,7.714289195386048,11.343366520871212,0.0742695109235652,0.2829343356972817,3.974400321443434,0.03498184596841961,0.06943510220197055,0.29441395028205564,0.5085470085470085,0.008547008547008517,0.008547008547008517,0.7777777777777778,-0.022222222222222254,0.022222222222222254,0.8974358974358975,-0.05256410256410249,0.05256410256410249,0.027777777777777752,0.05256410256410249,30.0,497.0,555.0,35.0,41.0,231.6,285.5,False,False
